id,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,FID_1,osm_id_1,code_1,fclass_1,name_1,ref_1,oneway_1,maxspeed_1,layer_1,bridge_1,tunnel_1,Cartier,geometry
302,43791639,5114,secondary,,,F,40,0,F,F,16492,43791639,5114,secondary,,,F,40,0.0,F,F, ,"LINESTRING (3.1767812 36.7253359, 3.1767594 36.7253994, 3.1767269 36.7254616, 3.1767221 36.725464, 3.1766662 36.7254921, 3.1766203 36.7255021, 3.1765377 36.7254992, 3.176513 36.7254962, 3.1764644 36.7254838, 3.1764194 36.7254612, 3.1763837 36.7254097, 3.1763672 36.7253618, 3.1763577 36.7253157, 3.1763577 36.7252708, 3.176371 36.7252165, 3.1763819 36.7251786, 3.1763892 36.7251576, 3.1764167 36.7251044, 3.1764617 36.7250866, 3.1765271 36.7250654, 3.1766237 36.7250575, 3.1766499 36.7250646, 3.1767325 36.725101, 3.1767738 36.725136, 3.1767868 36.7251575, 3.1767949 36.7251877, 3.1767967 36.7252169, 3.1767943 36.7252449, 3.1767916 36.7252957, 3.1767812 36.7253359)"
303,52431288,5141,service,,,F,0,0,F,F,18722,52431288,5141,service,,,F,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1936678 36.737234, 3.1935976 36.7372922, 3.1935619 36.7373404, 3.1935475 36.7374038, 3.1935618 36.737455)"
304,52431289,5122,residential,,,F,30,0,F,F,18723,52431289,5122,residential,,,F,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1935618 36.737455, 3.1934257 36.7374544, 3.1933015 36.7374581, 3.1932045 36.737461, 3.193066 36.7374746)"
305,52431290,5141,service,,,B,0,0,F,F,18724,52431290,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1935618 36.737455, 3.1934817 36.7374277, 3.1934061 36.7373945, 3.1933329 36.7373639, 3.1932196 36.7373175)"
306,52431292,5134,secondary_link,,,B,0,0,F,F,18725,52431292,5134,secondary_link,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1903095 36.7356187, 3.1904119 36.7355443)"
307,52431294,5122,residential,,,F,30,0,F,F,18726,52431294,5122,residential,,,F,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1931796 36.7373541, 3.1931081 36.7374282, 3.193066 36.7374746, 3.1929623 36.7375385, 3.1929248 36.7375794, 3.1929023 36.7376118, 3.1928766 36.737658)"
308,52431296,5134,secondary_link,,,F,0,0,F,F,18727,52431296,5134,secondary_link,,,F,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1924821 36.737106, 3.1926705 36.7370917, 3.1927508 36.7370745, 3.1928497 36.7370555, 3.1929335 36.7370133, 3.1929936 36.7369686)"
309,52431297,5134,secondary_link,,,F,0,0,F,F,18728,52431297,5134,secondary_link,,,F,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1928877 36.7374879, 3.1928532 36.7374311, 3.1928069 36.7373801, 3.1927502 36.7373363, 3.1926847 36.7373013, 3.1926126 36.737276)"
310,52431299,5131,motorway_link,,,F,40,0,F,F,18730,52431299,5131,motorway_link,,,F,40,0.0,F,F, ,"LINESTRING (3.1959193 36.7367959, 3.1958506 36.7365593, 3.1958121 36.7364493, 3.1957397 36.7363536, 3.195645 36.7362855, 3.1955225 36.7362606, 3.1953687 36.7362706, 3.195231 36.7363228, 3.1951134 36.7364018, 3.1950559 36.7364696, 3.1950148 36.7365456, 3.1950041 36.7366402, 3.1950492 36.7367486, 3.1951022 36.7368043, 3.1951988 36.7368387, 3.1953597 36.7368559)"
311,52431302,5115,tertiary,,,F,30,0,F,F,18733,52431302,5115,tertiary,,,F,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1929945 36.7371009, 3.1929944 36.7370718, 3.1929941 36.737027, 3.1929936 36.7369686, 3.193042 36.7368215)"
312,52431303,5114,secondary,,,F,30,0,F,F,18734,52431303,5114,secondary,,,F,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1931332 36.7373764, 3.1930808 36.737387, 3.1930268 36.7373851, 3.1929757 36.7373707, 3.192932 36.7373451, 3.1928994 36.7373106, 3.1928947 36.7373031, 3.1928821 36.737275, 3.1928768 36.7372455, 3.192879 36.7372157, 3.1928885 36.7371868, 3.1929051 36.7371601, 3.192928 36.7371366, 3.1929588 36.7371158, 3.1929945 36.7371009, 3.1930472 36.7370911, 3.1931012 36.737094, 3.1931519 36.7371093, 3.1931769 36.7371227, 3.193199 36.7371391, 3.1932247 36.737168, 3.1932412 36.737201, 3.1932474 36.7372362, 3.193243 36.7372716, 3.1932282 36.7373051, 3.1932196 36.7373175, 3.1932015 36.7373371, 3.1931796 36.7373541, 3.1931332 36.7373764)"
313,54807761,5133,primary_link,,,F,0,0,F,F,18787,54807761,5133,primary_link,,,F,0,0.0,F,F, ,"LINESTRING (3.1848927 36.7378871, 3.1848492 36.7379284, 3.1848275 36.7379473, 3.1848024 36.7379633, 3.1847746 36.7379761, 3.1847455 36.737985, 3.184715 36.7379903, 3.1846838 36.737992)"
314,54807766,5114,secondary,,,F,0,0,F,F,18788,54807766,5114,secondary,,,F,0,0.0,F,F, ,"LINESTRING (3.184342 36.7376322, 3.1844178 36.7376611, 3.1844503 36.7376764, 3.1844796 36.737695, 3.1846647 36.7378393, 3.1847061 36.7378841, 3.1847471 36.7379373, 3.1847746 36.7379761, 3.1848949 36.7381471, 3.1850689 36.7384032)"
315,54807769,5114,secondary,,,F,0,0,F,F,18789,54807769,5114,secondary,,,F,0,0.0,F,F, ,"LINESTRING (3.1851769 36.738767, 3.1849294 36.7383317, 3.1848074 36.7381555, 3.1846838 36.737992, 3.184604 36.7378988, 3.1845163 36.7378072, 3.1844483 36.7377421, 3.184342 36.7376322)"
316,55441611,5115,tertiary,,,B,30,0,F,F,19583,55441611,5115,tertiary,,,B,30,0.0,F,F, ,"LINESTRING (3.1890426 36.7298461, 3.1886655 36.7296005, 3.1882442 36.7293153, 3.1882856 36.7292158, 3.18847 36.7287725)"
317,55441622,5115,tertiary,,,F,0,0,F,F,19584,55441622,5115,tertiary,,,F,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1886564 36.7298245, 3.188713 36.7297286, 3.188718 36.7296792, 3.1886655 36.7296005)"
318,55441627,5122,residential,,,B,30,0,F,F,19585,55441627,5122,residential,,,B,30,0.0,F,F,Lot. Douzi IV,"LINESTRING (3.1900621 36.726461, 3.189481 36.7265306, 3.1888783 36.7265844, 3.1878391 36.7266949)"
319,55441630,5122,residential,,,B,30,0,F,F,19586,55441630,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1872713 36.728664, 3.1882442 36.7293153)"
320,55441631,5115,tertiary,,,B,20,-1,F,T,19587,55441631,5115,tertiary,,,B,20,-1.0,F,T, ,"LINESTRING (3.1887166 36.7280333, 3.18847 36.7287725)"
321,55442688,5122,residential,,,B,30,0,F,F,19588,55442688,5122,residential,,,B,30,0.0,F,F,Tribou Mahmoud,"LINESTRING (3.1853968 36.7306225, 3.1837373 36.7302244, 3.1837097 36.7302181, 3.1836229 36.7302067)"
322,55442695,5122,residential,,,B,30,0,F,F,19589,55442695,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1895969 36.7316667, 3.1896421 36.7315134, 3.189803 36.7309201, 3.1899635 36.730445)"
323,55442701,5122,residential,,,B,30,0,F,F,19590,55442701,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1900498 36.7321755, 3.1901463 36.7317542, 3.1902511 36.731357, 3.1902643 36.7313071, 3.1904296 36.7307345)"
324,55442703,5122,residential,,,B,30,0,F,F,19591,55442703,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1912184 36.7319596, 3.1913815 36.7318157, 3.1916744 36.7315494)"
325,55442704,5122,residential,,,B,30,0,F,F,19592,55442704,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1918066 36.7320907, 3.1913815 36.7318157)"
326,55442716,5122,residential,,,B,30,0,F,F,19593,55442716,5122,residential,,,B,30,0.0,F,F,Tribou Mahmoud,"LINESTRING (3.1854707 36.7308722, 3.1837685 36.7304889, 3.1837467 36.730484, 3.183661 36.7304647)"
327,55443297,5134,secondary_link,,,B,0,0,F,F,19594,55443297,5134,secondary_link,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1889404 36.7346008, 3.1889953 36.7344728)"
328,55443298,5122,residential,,,B,0,0,F,F,19595,55443298,5122,residential,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1882516 36.7344353, 3.1882818 36.7344077, 3.1883599 36.7343364, 3.1884109 36.7342912, 3.1884967 36.7342152, 3.1885731 36.7341705, 3.1886289 36.734148, 3.188692 36.7341367, 3.1887754 36.73415, 3.1889701 36.7341883, 3.1891515 36.7342389, 3.1892706 36.7342898, 3.1893772 36.7343437, 3.1894749 36.7343992, 3.1896216 36.7344897, 3.1898648 36.7346582, 3.1900263 36.7347764)"
329,55443302,5114,secondary,Boulevard Saâl Bouzid,,F,0,0,F,F,19596,55443302,5114,secondary,Boulevard Saâl Bouzid,,F,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1884471 36.7344423, 3.1885257 36.7344342, 3.1886405 36.7344241, 3.1887425 36.7344249, 3.188819 36.7344315, 3.1888989 36.7344434, 3.1889953 36.7344728, 3.1891033 36.7345197, 3.1892258 36.7345801, 3.1894224 36.7347131, 3.1895272 36.7347988, 3.1897821 36.7350072, 3.1899241 36.7351326, 3.1904119 36.7355443, 3.1907697 36.7358322, 3.1912259 36.7361993, 3.1914222 36.7363572, 3.1919122 36.7367444, 3.1922508 36.7370161, 3.1923223 36.7370592, 3.1924052 36.7370944, 3.1924821 36.737106, 3.192928 36.7371366)"
330,55443721,5122,residential,,,B,30,0,F,F,19597,55443721,5122,residential,,,B,30,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1860062 36.7386006, 3.1857349 36.7386306, 3.1855873 36.7386413, 3.1854077 36.7386858, 3.1851769 36.738767)"
331,55445816,5134,secondary_link,,,B,0,0,F,F,19598,55445816,5134,secondary_link,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1859843 36.7364152, 3.1858875 36.7363022)"
332,55445817,5134,secondary_link,,,B,0,0,F,F,19599,55445817,5134,secondary_link,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1871401 36.7355099, 3.1870208 36.7354148)"
333,55483453,5141,service,,,F,0,0,F,F,19615,55483453,5141,service,,,F,0,0.0,F,F, ,"LINESTRING (3.1970389 36.7147476, 3.1972087 36.7148308, 3.19723 36.7148732, 3.1972548 36.7149292, 3.1972706 36.7149796)"
334,55483459,5141,service,,,B,0,0,F,F,19616,55483459,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1976342 36.7151627, 3.197754 36.7151364, 3.1979991 36.7152105, 3.1982115 36.7152747, 3.1983389 36.7153918)"
335,55483462,5141,service,,,F,0,0,F,F,19617,55483462,5141,service,,,F,0,0.0,F,F, ,"LINESTRING (3.1970269 36.7148851, 3.1970515 36.714812, 3.1970389 36.7147476)"
336,55483464,5141,service,,,F,40,0,F,F,19618,55483464,5141,service,,,F,40,0.0,F,F, ,"LINESTRING (3.2001577 36.7115566, 3.1998792 36.7120716, 3.199847 36.7121662, 3.1998792 36.7123296, 3.1998684 36.7124414, 3.1997525 36.7126873, 3.1993508 36.7135396, 3.1992375 36.71378, 3.1985103 36.7152244)"
337,55487687,5122,residential,,,B,30,0,F,F,19619,55487687,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.2016411 36.7161889, 3.2016755 36.7162094, 3.2016993 36.7162381, 3.2017097 36.7162714, 3.2017054 36.7163057, 3.201703 36.7163098, 3.2016871 36.7163366, 3.2016569 36.7163609, 3.2016183 36.7163756, 3.2015757 36.7163791, 3.2015415 36.7163733, 3.2015107 36.7163601, 3.2014856 36.7163407, 3.2014681 36.7163165, 3.2014592 36.716286, 3.2014625 36.7162548, 3.2014767 36.716227, 3.2015006 36.7162038, 3.2015319 36.7161873, 3.201568 36.7161789, 3.2016055 36.7161795, 3.2016411 36.7161889)"
338,55487689,5122,residential,,,B,30,0,F,F,19620,55487689,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1999527 36.7167699, 3.2002897 36.7161972)"
339,55487694,5141,service,,,B,0,0,F,F,19621,55487694,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1975407 36.7147429, 3.1977428 36.7143317, 3.1978501 36.714293, 3.1984992 36.714493, 3.1985448 36.7145855, 3.1983406 36.7149887, 3.1982615 36.7151505, 3.1974867 36.7149145)"
340,55487696,5141,service,,,B,0,0,F,F,19622,55487696,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.2055107 36.7143987, 3.2028692 36.713613)"
341,55487697,5141,service,,,B,0,0,F,F,19623,55487697,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.2023806 36.7146245, 3.2032264 36.7148953, 3.2032927 36.7149156, 3.2034003 36.7149482, 3.2042302 36.7152023, 3.2043517 36.7152394, 3.2051256 36.7154753)"
342,55487698,5141,service,,,B,0,0,F,F,19624,55487698,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.2022936 36.7148016, 3.2033411 36.7151129, 3.2036506 36.7152219, 3.2050558 36.7156623)"
343,55487705,5121,unclassified,,,B,30,0,F,F,19625,55487705,5121,unclassified,,,B,30,0.0,F,F, ,"LINESTRING (3.203363 36.7125353, 3.2032838 36.7127082, 3.2028692 36.713613, 3.2025382 36.7143035, 3.2023806 36.7146245, 3.2023708 36.714645)"
344,55488919,5114,secondary,Boulevard de l'Université,,F,0,0,F,F,19626,55488919,5114,secondary,Boulevard de l'Université,,F,0,0.0,F,F, ,"LINESTRING (3.1913299 36.7132524, 3.1912308 36.7132711, 3.1911269 36.7133019, 3.1909921 36.7133482, 3.1908212 36.7134139, 3.1906967 36.7134846, 3.1905839 36.7135568, 3.1904559 36.7136641, 3.1903678 36.7137365)"
345,55488920,5114,secondary,Boulevard Kada Rezig,,F,0,0,F,F,19627,55488920,5114,secondary,Boulevard Kada Rezig,,F,0,0.0,F,F, ,"LINESTRING (3.191747 36.7127433, 3.1917892 36.7127685, 3.1918183 36.7127888, 3.1918558 36.712839, 3.1918696 36.7129083, 3.1918413 36.7129805, 3.1918123 36.7130367, 3.1917414 36.7131178, 3.1916468 36.7131775, 3.1915566 36.7132204, 3.1914969 36.7132406, 3.191421 36.7132532, 3.1913299 36.7132524, 3.1912033 36.713219, 3.1911412 36.7131675, 3.1911091 36.7131158, 3.1910928 36.7130583, 3.1910962 36.7130059, 3.1911107 36.7129517, 3.1911407 36.7129024, 3.1911569 36.7128805, 3.1911815 36.7128474, 3.1912647 36.7127853, 3.1913546 36.7127392, 3.1914336 36.7127165, 3.1915338 36.712705, 3.1916255 36.7127121, 3.191747 36.7127433)"
346,55488921,5122,residential,,,F,0,0,F,F,19628,55488921,5122,residential,,,F,0,0.0,F,F, ,"LINESTRING (3.1920602 36.7124957, 3.1920265 36.7125946, 3.1919693 36.7126734, 3.1919208 36.7127401, 3.1918558 36.712839)"
347,56418806,5141,service,,,B,0,0,F,F,19869,56418806,5141,service,,,B,0,0.0,F,F,Cite 08 mai 1945 (SORECAL),"LINESTRING (3.1906271 36.7349505, 3.1909845 36.7352075)"
348,58856071,5115,tertiary,,,F,0,0,F,F,19947,58856071,5115,tertiary,,,F,0,0.0,F,F,Cite Ahmed Djoumai (AADL),"LINESTRING (3.1882788 36.7204762, 3.188324 36.7205118, 3.1883487 36.7205314, 3.1884072 36.7205629, 3.1884552 36.720579)"
349,58856074,5115,tertiary,,,F,0,0,F,F,19948,58856074,5115,tertiary,,,F,0,0.0,F,F, ,"LINESTRING (3.1883836 36.7206246, 3.1882788 36.7204762)"
350,58856080,5115,tertiary,,,F,0,0,F,F,19949,58856080,5115,tertiary,,,F,0,0.0,F,F, ,"LINESTRING (3.188761 36.721077, 3.1887382 36.7210608, 3.18872 36.7210468, 3.1887073 36.7210326, 3.1886449 36.7209342, 3.1886028 36.7208799, 3.1885731 36.7208464, 3.1884616 36.7207416)"
351,58856081,5115,tertiary,,,F,0,0,F,F,19950,58856081,5115,tertiary,,,F,0,0.0,F,F,Cite Ahmed Djoumai (AADL),"LINESTRING (3.1885765 36.7206816, 3.1887496 36.7210172, 3.1887566 36.7210355, 3.1887596 36.7210549, 3.188761 36.721077)"
352,58856086,5115,tertiary,Boulevard des frères Djaknoun,,F,0,0,F,F,19951,58856086,5115,tertiary,Boulevard des frères Djaknoun,,F,0,0.0,F,F,Cite Ahmed Djoumai (AADL),"LINESTRING (3.194967 36.7143337, 3.1948963 36.714379, 3.1948284 36.7144225, 3.1944625 36.7148439, 3.1941694 36.7151953, 3.1937766 36.7156674, 3.1934903 36.7160115, 3.1933143 36.716225, 3.1932302 36.7163289, 3.1930639 36.7165273, 3.1924945 36.7171874, 3.1911421 36.7187551)"
353,58856101,5115,tertiary,,,B,0,0,F,F,19952,58856101,5115,tertiary,,,B,0,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1882788 36.7204762, 3.1881019 36.7201972, 3.1879731 36.72, 3.1879476 36.7199624, 3.1879186 36.7199214, 3.1878899 36.7198958, 3.1878537 36.7198678, 3.1872502 36.7193937, 3.186608 36.718878)"
354,58856103,5115,tertiary,,,F,0,0,F,F,19953,58856103,5115,tertiary,,,F,0,0.0,F,F,Cite Ahmed Djoumai (AADL),"LINESTRING (3.1885683 36.7206215, 3.1885787 36.7206463, 3.18858 36.720664, 3.1885765 36.7206816, 3.1885645 36.7207036, 3.1885452 36.7207219, 3.1885202 36.7207349, 3.1884915 36.7207417, 3.1884616 36.7207416, 3.1884392 36.7207368, 3.1884137 36.7207252, 3.1883934 36.7207084, 3.1883797 36.7206877, 3.1883739 36.7206647, 3.1883764 36.7206413, 3.1883836 36.7206246, 3.1884012 36.7206037, 3.1884258 36.720588, 3.1884552 36.720579, 3.188473 36.7205772, 3.188491 36.7205779, 3.1885222 36.7205855, 3.1885488 36.7206006, 3.1885683 36.7206215)"
355,58858404,5122,residential,,,B,30,0,F,F,19954,58858404,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1978295 36.7153174, 3.1977866 36.7153857, 3.1975033 36.7158556, 3.197337 36.7161222, 3.1971814 36.7163694, 3.1969778 36.7166855, 3.1966717 36.7171861)"
356,58858405,5122,residential,Rue Meteo,,B,30,0,F,F,19955,58858405,5122,residential,Rue Meteo,,B,30,0.0,F,F, ,"LINESTRING (3.1988349 36.7156332, 3.1987949 36.7156997, 3.1986677 36.7159564, 3.1986303 36.7160305, 3.1985279 36.7162318, 3.1983623 36.7165019, 3.1981996 36.7167673, 3.197933 36.7172081, 3.1977393 36.7175283)"
357,58858406,5122,residential,,,B,0,0,F,F,19956,58858406,5122,residential,,,B,0,0.0,F,F, ,"LINESTRING (3.1987917 36.7172721, 3.1993943 36.7176945)"
358,58858407,5122,residential,,,B,30,0,F,F,19957,58858407,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1979254 36.7160091, 3.1979643 36.7159429, 3.1981993 36.7155384, 3.1982623 36.7154621)"
359,58858408,5122,residential,,,B,30,0,F,F,19958,58858408,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1972009 36.7150349, 3.1971412 36.715128, 3.19687 36.7156146, 3.1967711 36.7157872, 3.1966951 36.7159198, 3.1965755 36.7161285)"
360,58858409,5122,residential,,,B,30,0,F,F,19959,58858409,5122,residential,,,B,30,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1910466 36.7159613, 3.1910462 36.7159763, 3.1910406 36.7162149, 3.1910364 36.716395)"
361,58858410,5122,residential,,,B,30,0,F,F,19960,58858410,5122,residential,,,B,30,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1911453 36.7167912, 3.1911419 36.716877, 3.1911313 36.7171442, 3.1911236 36.7171948, 3.191116 36.7172158)"
362,58858494,5122,residential,,,B,30,0,F,F,19961,58858494,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1960909 36.714787, 3.1958508 36.7152178, 3.1956626 36.7155557, 3.1955624 36.7157356)"
363,149734869,5113,primary,,RN 24B,F,40,1,T,F,36396,149734869,5113,primary,,RN 24B,F,40,1.0,T,F, ,"LINESTRING (3.1842559 36.7262047, 3.1843693 36.7258252)"
364,149734876,5132,trunk_link,,,F,40,0,F,F,36397,149734876,5132,trunk_link,,,F,40,0.0,F,F, ,"LINESTRING (3.17706 36.7254751, 3.1769146 36.7255237, 3.1768295 36.725567, 3.1767235 36.7256605, 3.1764271 36.7259791)"
365,149734878,5132,trunk_link,,,F,40,0,F,F,36398,149734878,5132,trunk_link,,,F,40,0.0,F,F, ,"LINESTRING (3.1744812 36.7250359, 3.1758123 36.7251425, 3.1760795 36.72515, 3.1762483 36.7251557, 3.1763212 36.7251391, 3.176369 36.7251241, 3.1764167 36.7251044)"
366,149734880,5112,trunk,Trémie de Bab Ezzouar,RN 5,F,50,-1,F,T,36399,149734880,5112,trunk,Trémie de Bab Ezzouar,RN 5,F,50,-1.0,F,T, ,"LINESTRING (3.1762182 36.7252175, 3.1769469 36.7252974)"
367,149734898,5112,trunk,,RN 5,F,60,0,F,F,36400,149734898,5112,trunk,,RN 5,F,60,0.0,F,F, ,"LINESTRING (3.1793226 36.7255412, 3.1810448 36.7257123, 3.1813459 36.7257445, 3.1818415 36.7257643, 3.1820082 36.7257807, 3.1830555 36.7258796)"
368,149734901,5113,primary,,RN 24B,F,40,0,F,F,36402,149734901,5113,primary,,RN 24B,F,40,0.0,F,F, ,"LINESTRING (3.1847618 36.7252469, 3.1847194 36.7252845, 3.184688 36.7253232, 3.1846669 36.7253572, 3.1846488 36.7254011, 3.1846238 36.7254865, 3.1845764 36.7257036, 3.1845326 36.7258605)"
369,149734906,5132,trunk_link,,,F,40,0,F,F,36403,149734906,5132,trunk_link,,,F,40,0.0,F,F, ,"LINESTRING (3.1763837 36.7254097, 3.176177 36.7253378, 3.1755615 36.7252863, 3.1745522 36.7252148, 3.1738693 36.7251484, 3.1735776 36.72512, 3.1734448 36.7250577, 3.1732659 36.7249713)"
370,149734910,5132,trunk_link,,,F,40,0,F,F,36404,149734910,5132,trunk_link,,,F,40,0.0,F,F, ,"LINESTRING (3.1769012 36.7247578, 3.1768707 36.7248599, 3.1768781 36.7249615, 3.176925 36.725055, 3.1769907 36.7251179, 3.1771212 36.7252128)"
371,149734912,5132,trunk_link,,,F,40,0,F,F,36405,149734912,5132,trunk_link,,,F,40,0.0,F,F, ,"LINESTRING (3.1809465 36.7257524, 3.1807082 36.7257886, 3.180558 36.7258101, 3.17706 36.7254751, 3.1768567 36.7254521, 3.1767269 36.7254616)"
372,149734919,5132,trunk_link,,,F,40,0,F,F,36406,149734919,5132,trunk_link,,,F,40,0.0,F,F, ,"LINESTRING (3.1763998 36.7255453, 3.1763953 36.725501, 3.1763845 36.7254598, 3.176353 36.7254259, 3.1763035 36.7253925, 3.176177 36.7253378)"
373,171814284,5141,service,,,B,0,0,F,F,49458,171814284,5141,service,,,B,0,0.0,F,F, ,"LINESTRING (3.1770175 36.7310684, 3.1776025 36.7310645)"
374,195430720,5122,residential,,,B,30,0,F,F,78573,195430720,5122,residential,,,B,30,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1966779 36.7180229, 3.1966833 36.7179283, 3.1966833 36.7178122, 3.1966833 36.7176144, 3.1966794 36.7175831, 3.1966726 36.7175284, 3.1966511 36.7174467, 3.1966028 36.7173908, 3.1965734 36.7173758, 3.1964848 36.7173521, 3.1963453 36.7173521, 3.1962273 36.7173908, 3.1961254 36.7174553, 3.1960879 36.7175499, 3.1960862 36.7176731, 3.1960636 36.7187287)"
375,195430721,5122,residential,,,B,30,0,F,F,78574,195430721,5122,residential,,,B,30,0.0,F,F,Cite 5 Juillet,"LINESTRING (3.1965734 36.7173758, 3.1966717 36.7171861)"
376,195647576,5122,residential,,,B,30,0,F,F,78637,195647576,5122,residential,,,B,30,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1908818 36.7146336, 3.1910005 36.7147085, 3.1913563 36.7149053, 3.1914048 36.7149422, 3.1914209 36.7149873, 3.1914012 36.7150273, 3.1912861 36.7151725, 3.1911259 36.7153262, 3.1910403 36.7153508, 3.1901785 36.7153196)"
377,195647577,5122,residential,,,B,30,0,F,F,78638,195647577,5122,residential,,,B,30,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1862208 36.7171447, 3.1863531 36.7171484, 3.1865227 36.7171531, 3.1869263 36.7171643, 3.1872509 36.7171733, 3.187473 36.7171794, 3.1876454 36.7171842, 3.1879133 36.7171916, 3.1880944 36.7171966)"
378,195647582,5113,primary,,RN 25B,F,40,0,F,F,78639,195647582,5113,primary,,RN 25B,F,40,0.0,F,F, ,"LINESTRING (3.1846959 36.7248729, 3.1847305 36.7248415, 3.1847713 36.7247918, 3.1848269 36.7246967, 3.1848698 36.7245584, 3.1849188 36.7243836, 3.1849945 36.7242203)"
379,195650675,5122,residential,,,B,30,0,F,F,78640,195650675,5122,residential,,,B,30,0.0,F,F,Cite Smail Yefsah,"LINESTRING (3.1936294 36.7155897, 3.1934146 36.7155137, 3.1926941 36.7154779, 3.1926405 36.7154908, 3.1925851 36.7155248, 3.1922726 36.7158591, 3.1922431 36.7158939, 3.192274 36.7159214, 3.1922767 36.715957, 3.1922541 36.71642)"
380,195650676,5141,service,حي 1200 مسكن,,B,0,0,F,F,78641,195650676,5141,service,حي 1200 مسكن,,B,0,0.0,F,F, ,"LINESTRING (3.1960909 36.714787, 3.1966339 36.7149415, 3.1970907 36.7151094, 3.1971412 36.715128, 3.1977866 36.7153857, 3.197855 36.7154004, 3.1978998 36.7154169, 3.1981515 36.7155092, 3.1981993 36.7155384)"
381,195987544,5122,residential,,,B,30,0,F,F,78711,195987544,5122,residential,,,B,30,0.0,F,F, ,"LINESTRING (3.1955807 36.7218518, 3.1954959 36.721983, 3.1954277 36.7220368, 3.1953046 36.7221002, 3.1950488 36.722221, 3.1949086 36.7222989, 3.1947456 36.7224265, 3.1945084 36.7226656, 3.194359 36.7228478, 3.1942488 36.7229882)"
382,195990175,5121,unclassified,,,B,0,0,F,F,78713,195990175,5121,unclassified,,,B,0,0.0,F,F, ,"LINESTRING (3.1935935 36.7278718, 3.1953074 36.7275623, 3.1953128 36.7270012, 3.1953021 36.7269259, 3.1950714 36.7259671, 3.195009 36.7253795)"
